,trial_names,result
403,pick_and_place_simple-CD-None-Shelf-319_0:,PASS
404,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-427_0:,PASS
405,pick_and_place_simple-Newspaper-None-GarbageCan-214_0:,PASS
406,pick_and_place_simple-SoapBottle-None-GarbageCan-421_0:,PASS
407,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-427_0:,PASS
408,pick_and_place_simple-Bowl-None-CoffeeTable-201_0:,PASS
409,pick_and_place_simple-Newspaper-None-GarbageCan-214_0:,PASS
410,pick_and_place_simple-Bowl-None-CoffeeTable-201_0:,PASS
411,pick_and_place_simple-Newspaper-None-GarbageCan-214_0:,PASS
412,pick_and_place_simple-Bowl-None-CoffeeTable-201_0:,FAIL
413,pick_and_place_simple-CD-None-Shelf-319_0:,PASS
414,pick_and_place_simple-AppleSliced-None-Microwave-14_0:,FAIL
415,pick_and_place_simple-AppleSliced-None-Microwave-14_0:,FAIL
416,pick_and_place_simple-AppleSliced-None-Microwave-14_0:,FAIL
417,pick_and_place_simple-SprayBottle-None-Toilet-426_0:,PASS
418,pick_and_place_simple-SprayBottle-None-Toilet-426_0:,PASS
419,pick_and_place_simple-Cloth-None-BathtubBasin-407_0:,PASS
420,pick_and_place_simple-CellPhone-None-Bed-313_0:,PASS
421,pick_and_place_simple-CellPhone-None-Bed-313_0:,PASS
422,pick_and_place_simple-Cloth-None-BathtubBasin-407_0:,PASS
423,pick_and_place_simple-SprayBottle-None-Toilet-426_0:,PASS
424,pick_and_place_simple-CellPhone-None-Bed-313_0:,PASS
425,pick_and_place_simple-CreditCard-None-CoffeeTable-217_0:,PASS
426,pick_and_place_simple-CreditCard-None-CoffeeTable-217_0:,PASS
427,pick_and_place_simple-CreditCard-None-CoffeeTable-217_0:,PASS
428,pick_and_place_simple-Cloth-None-BathtubBasin-407_0:,PASS
429,pick_and_place_simple-Book-None-Sofa-201_0:,PASS
430,pick_and_place_simple-Book-None-Sofa-201_0:,PASS
431,pick_and_place_simple-Tomato-None-Microwave-5_0:,PASS
432,pick_and_place_simple-Tomato-None-Microwave-5_0:,PASS
433,pick_and_place_simple-Book-None-Sofa-201_0:,PASS
434,pick_and_place_simple-Tomato-None-Microwave-5_0:,PASS
435,pick_and_place_simple-KeyChain-None-Ottoman-203_0:,FAIL
436,pick_and_place_simple-KeyChain-None-Ottoman-203_0:,FAIL
437,pick_and_place_simple-Candle-None-Toilet-419_0:,PASS
438,pick_and_place_simple-CellPhone-None-Desk-312_0:,PASS
439,pick_and_place_simple-Candle-None-Toilet-419_0:,PASS
440,pick_and_place_simple-SoapBottle-None-Toilet-424_0:,PASS
441,pick_and_place_simple-CellPhone-None-Desk-312_0:,PASS
442,pick_and_place_simple-CellPhone-None-Desk-312_0:,PASS
443,pick_and_place_simple-SoapBottle-None-Toilet-424_0:,PASS
444,pick_and_place_simple-SoapBottle-None-Toilet-424_0:,PASS
445,pick_and_place_simple-Candle-None-Toilet-419_0:,PASS
446,pick_and_place_simple-SprayBottle-None-GarbageCan-409_0:,PASS
447,pick_and_place_simple-SprayBottle-None-GarbageCan-409_0:,PASS
448,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-401_0:,PASS
449,pick_and_place_simple-SprayBottle-None-GarbageCan-409_0:,PASS
450,pick_and_place_simple-Kettle-None-StoveBurner-2_0:,PASS
451,pick_and_place_simple-Glassbottle-None-DiningTable-23_0:,FAIL
452,pick_and_place_simple-Glassbottle-None-DiningTable-23_0:,FAIL
453,pick_and_place_simple-Glassbottle-None-DiningTable-23_0:,FAIL
454,pick_and_place_simple-Kettle-None-StoveBurner-2_0:,PASS
455,pick_and_place_simple-Kettle-None-StoveBurner-2_0:,PASS
456,pick_and_place_simple-KeyChain-None-Ottoman-203_0:,FAIL
457,pick_and_place_simple-CellPhone-None-Safe-302_0:,PASS
458,pick_and_place_simple-BasketBall-None-Desk-312_0:,FAIL
459,pick_and_place_simple-KeyChain-None-Dresser-317_0:,PASS
460,pick_and_place_simple-Candle-None-Cabinet-428_0:,PASS
461,pick_and_place_simple-BasketBall-None-Desk-312_0:,PASS
462,pick_and_place_simple-CellPhone-None-Safe-302_0:,PASS
463,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-401_0:,PASS
464,pick_and_place_simple-KeyChain-None-Dresser-317_0:,PASS
465,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-401_0:,PASS
466,pick_and_place_simple-Candle-None-Toilet-418_0:,PASS
467,pick_and_place_simple-KeyChain-None-Dresser-317_0:,PASS
468,pick_and_place_simple-CellPhone-None-Safe-302_0:,FAIL
469,pick_and_place_simple-WineBottle-None-DiningTable-15_0:,PASS
470,pick_and_place_simple-WineBottle-None-DiningTable-15_0:,PASS
471,pick_and_place_simple-WineBottle-None-DiningTable-15_0:,PASS
472,pick_and_place_simple-Vase-None-CoffeeTable-206_0:,PASS
473,pick_and_place_simple-Candle-None-Cabinet-428_0:,FAIL
474,pick_and_place_simple-Vase-None-CoffeeTable-206_0:,PASS
475,pick_and_place_simple-Vase-None-CoffeeTable-206_0:,PASS
476,pick_and_place_simple-Candle-None-Cabinet-428_0:,FAIL
477,pick_and_place_simple-AlarmClock-None-Desk-310_0:,PASS
478,pick_and_place_simple-AlarmClock-None-Desk-310_0:,PASS
479,pick_and_place_simple-AlarmClock-None-Desk-310_0:,PASS
480,pick_and_place_simple-Pen-None-Shelf-319_0:,PASS
481,pick_and_place_simple-Pillow-None-Ottoman-208_0:,PASS
482,pick_and_place_simple-Candle-None-Toilet-418_0:,PASS
483,pick_and_place_simple-Candle-None-Toilet-418_0:,PASS
484,pick_and_place_simple-Pen-None-Shelf-319_0:,PASS
485,pick_and_place_simple-SaltShaker-None-DiningTable-26_0:,PASS
486,pick_and_place_simple-CD-None-Shelf-330_0:,FAIL
487,pick_and_place_simple-CD-None-Dresser-323_0:,PASS
488,pick_and_place_simple-SaltShaker-None-DiningTable-26_0:,PASS
489,pick_and_place_simple-CD-None-Dresser-323_0:,PASS
490,pick_and_place_simple-Pillow-None-Ottoman-208_0:,PASS
491,pick_and_place_simple-CD-None-Shelf-330_0:,FAIL
492,pick_and_place_simple-Pen-None-Shelf-319_0:,PASS
493,pick_and_place_simple-SaltShaker-None-DiningTable-26_0:,PASS
494,pick_and_place_simple-CD-None-Shelf-330_0:,FAIL
495,pick_and_place_simple-CD-None-Dresser-323_0:,PASS
496,pick_and_place_simple-Pillow-None-Ottoman-208_0:,PASS
497,pick_and_place_simple-SprayBottle-None-Toilet-405_0:,FAIL
498,pick_and_place_simple-Laptop-None-Bed-302_0:,PASS
499,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-406_0:,PASS
500,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-406_0:,PASS
501,pick_and_place_simple-SprayBottle-None-Toilet-405_0:,FAIL
502,pick_and_place_simple-SprayBottle-None-Toilet-405_0:,FAIL
503,pick_and_place_simple-Candle-None-Toilet-402_0:,PASS
504,pick_and_place_simple-Candle-None-Toilet-402_0:,PASS
505,pick_and_place_simple-Plunger-None-Cabinet-402_0:,FAIL
506,pick_and_place_simple-Laptop-None-Bed-302_0:,PASS
507,pick_and_place_simple-Laptop-None-Bed-302_0:,PASS
508,pick_and_place_simple-Candle-None-Toilet-402_0:,PASS
509,pick_and_place_simple-SprayBottle-None-CounterTop-427_0:,PASS
510,pick_and_place_simple-SprayBottle-None-CounterTop-427_0:,PASS
511,pick_and_place_simple-Book-None-ArmChair-209_0:,PASS
512,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-406_0:,FAIL
513,pick_and_place_simple-Book-None-ArmChair-209_0:,PASS
514,pick_and_place_simple-Book-None-ArmChair-209_0:,PASS
515,pick_and_place_simple-Plunger-None-Cabinet-402_0:,PASS
516,pick_and_place_simple-Plunger-None-Cabinet-402_0:,FAIL
517,pick_and_place_simple-Pencil-None-Shelf-310_0:,PASS
518,pick_and_place_simple-Pencil-None-Shelf-310_0:,PASS
519,pick_and_place_simple-CellPhone-None-Shelf-313_0:,PASS
520,pick_and_place_simple-SprayBottle-None-Toilet-415_0:,PASS
521,pick_and_place_simple-Candle-None-Toilet-427_0:,PASS
522,pick_and_place_simple-SprayBottle-None-CounterTop-427_0:,PASS
523,pick_and_place_simple-BasketBall-None-Desk-320_0:,FAIL
524,pick_and_place_simple-BasketBall-None-Desk-320_0:,PASS
525,pick_and_place_simple-CellPhone-None-Shelf-313_0:,PASS
526,pick_and_place_simple-SprayBottle-None-Toilet-415_0:,PASS
527,pick_and_place_simple-Candle-None-Toilet-427_0:,PASS
528,pick_and_place_simple-Pan-None-SinkBasin-2_0:,PASS
529,pick_and_place_simple-HandTowel-None-BathtubBasin-410_0:,PASS
530,pick_and_place_simple-Pan-None-SinkBasin-2_0:,PASS
531,pick_and_place_simple-Pan-None-SinkBasin-2_0:,PASS
532,pick_and_place_simple-TomatoSliced-None-CounterTop-25_0:,FAIL
533,pick_and_place_simple-TomatoSliced-None-CounterTop-25_0:,FAIL
534,pick_and_place_simple-TomatoSliced-None-CounterTop-25_0:,FAIL
535,pick_and_place_simple-HandTowel-None-BathtubBasin-410_0:,PASS
536,pick_and_place_simple-HandTowel-None-BathtubBasin-410_0:,PASS
537,pick_and_place_simple-KeyChain-None-Desk-310_0:,PASS
538,pick_and_place_simple-KeyChain-None-Desk-310_0:,PASS
539,pick_and_place_simple-CellPhone-None-Desk-316_0:,PASS
540,pick_and_place_simple-CellPhone-None-Desk-316_0:,PASS
541,pick_and_place_simple-CellPhone-None-Desk-316_0:,PASS
542,pick_and_place_simple-KeyChain-None-Desk-310_0:,PASS
543,pick_and_place_simple-KeyChain-None-ArmChair-318_0:,PASS
544,pick_and_place_simple-TissueBox-None-Toilet-402_0:,FAIL
545,pick_and_place_simple-TissueBox-None-Toilet-402_0:,FAIL
546,pick_and_place_simple-Plunger-None-Cabinet-408_0:,PASS
547,pick_and_place_simple-KeyChain-None-ArmChair-318_0:,PASS
548,pick_and_place_simple-KeyChain-None-ArmChair-318_0:,PASS
549,pick_and_place_simple-TennisRacket-None-Bed-324_0:,PASS
550,pick_and_place_simple-Plunger-None-Cabinet-408_0:,FAIL
551,pick_and_place_simple-TennisRacket-None-Bed-324_0:,PASS
552,pick_and_place_simple-KeyChain-None-Sofa-228_0:,PASS
553,pick_and_place_simple-TennisRacket-None-Bed-324_0:,FAIL
554,pick_and_place_simple-KeyChain-None-Sofa-228_0:,FAIL
555,pick_and_place_simple-Plunger-None-Cabinet-408_0:,PASS
556,pick_and_place_simple-ToiletPaper-None-Drawer-410_0:,FAIL
557,pick_and_place_simple-Laptop-None-Sofa-216_0:,PASS
558,pick_and_place_simple-Mug-None-Desk-308_0:,FAIL
559,pick_and_place_simple-Laptop-None-Sofa-216_0:,PASS
560,pick_and_place_simple-Mug-None-Desk-308_0:,FAIL
561,pick_and_place_simple-BaseballBat-None-Bed-326_0:,FAIL
562,pick_and_place_simple-ToiletPaper-None-Drawer-410_0:,PASS
563,pick_and_place_simple-Mug-None-Desk-308_0:,PASS
564,pick_and_place_simple-BaseballBat-None-Bed-326_0:,PASS
565,pick_and_place_simple-Book-None-Bed-306_0:,PASS
566,pick_and_place_simple-Laptop-None-Sofa-216_0:,PASS
567,pick_and_place_simple-BaseballBat-None-Bed-326_0:,PASS
568,pick_and_place_simple-Book-None-Bed-306_0:,PASS
569,pick_and_place_simple-Book-None-Bed-306_0:,PASS
570,pick_and_place_simple-KeyChain-None-CoffeeTable-227_0:,FAIL
571,pick_and_place_simple-KeyChain-None-CoffeeTable-227_0:,FAIL
572,pick_and_place_simple-KeyChain-None-CoffeeTable-227_0:,FAIL
573,pick_and_place_simple-Kettle-None-Cabinet-18_0:,PASS
574,pick_and_place_simple-ToiletPaper-None-Drawer-410_0:,PASS
575,pick_and_place_simple-Kettle-None-Cabinet-18_0:,FAIL
576,pick_and_place_simple-Kettle-None-Cabinet-18_0:,FAIL
577,pick_and_place_simple-Watch-None-SideTable-222_0:,PASS
578,pick_and_place_simple-AlarmClock-None-Desk-314_0:,PASS
579,pick_and_place_simple-Watch-None-SideTable-222_0:,PASS
580,pick_and_place_simple-CreditCard-None-ArmChair-202_0:,FAIL
581,pick_and_place_simple-CreditCard-None-ArmChair-202_0:,FAIL
582,pick_and_place_simple-CreditCard-None-ArmChair-202_0:,FAIL
583,pick_and_place_simple-CreditCard-None-Sofa-207_0:,FAIL
584,pick_and_place_simple-CreditCard-None-Sofa-207_0:,PASS
585,pick_and_place_simple-CreditCard-None-Sofa-207_0:,PASS
586,pick_and_place_simple-AlarmClock-None-Desk-314_0:,PASS
587,pick_and_place_simple-Watch-None-SideTable-222_0:,PASS
588,pick_and_place_simple-Cloth-None-Shelf-326_0:,PASS
589,pick_and_place_simple-Cloth-None-Shelf-326_0:,PASS
590,pick_and_place_simple-Pillow-None-ArmChair-214_0:,PASS
591,pick_and_place_simple-Pillow-None-ArmChair-214_0:,PASS
592,pick_and_place_simple-AlarmClock-None-Shelf-320_0:,PASS
593,pick_and_place_simple-AlarmClock-None-Shelf-320_0:,PASS
594,pick_and_place_simple-AlarmClock-None-Shelf-320_0:,PASS
595,pick_and_place_simple-Pillow-None-ArmChair-214_0:,PASS
596,pick_and_place_simple-Cloth-None-Shelf-326_0:,PASS
597,pick_and_place_simple-Candle-None-Toilet-409_0:,PASS
598,pick_and_place_simple-KeyChain-None-Desk-304_0:,PASS
599,pick_and_place_simple-KeyChain-None-Desk-304_0:,PASS
600,pick_and_place_simple-Candle-None-Toilet-409_0:,PASS
601,pick_and_place_simple-Candle-None-Toilet-409_0:,PASS
602,pick_and_place_simple-KeyChain-None-Desk-304_0:,PASS
603,pick_and_place_simple-Candle-None-Toilet-410_0:,FAIL
604,pick_and_place_simple-Candle-None-Toilet-410_0:,FAIL
605,pick_and_place_simple-Candle-None-Toilet-410_0:,FAIL
606,pick_and_place_simple-WateringCan-None-Cabinet-217_0:,PASS
607,pick_and_place_simple-Vase-None-SideTable-209_0:,PASS
608,pick_and_place_simple-BaseballBat-None-Bed-322_0:,FAIL
609,pick_and_place_simple-BaseballBat-None-Bed-322_0:,PASS
610,pick_and_place_simple-Box-None-ArmChair-225_0:,FAIL
611,pick_and_place_simple-Watch-None-DiningTable-326_0:,FAIL
612,pick_and_place_simple-Box-None-ArmChair-225_0:,FAIL
613,pick_and_place_simple-Watch-None-DiningTable-326_0:,FAIL
614,pick_and_place_simple-Box-None-ArmChair-225_0:,FAIL
615,pick_and_place_simple-Vase-None-SideTable-209_0:,FAIL
616,pick_and_place_simple-Vase-None-SideTable-209_0:,FAIL
617,pick_and_place_simple-Pen-None-Shelf-330_0:,PASS
618,pick_and_place_simple-SprayBottle-None-GarbageCan-426_0:,PASS
619,pick_and_place_simple-SprayBottle-None-GarbageCan-426_0:,PASS
620,pick_and_place_simple-Pen-None-Shelf-330_0:,PASS
621,pick_and_place_simple-SoapBottle-None-Cabinet-417_0:,PASS
622,pick_and_place_simple-SprayBottle-None-GarbageCan-426_0:,PASS
623,pick_and_place_simple-HandTowel-None-GarbageCan-423_0:,PASS
624,pick_and_place_simple-HandTowel-None-GarbageCan-423_0:,PASS
625,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-415_0:,PASS
626,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-415_0:,PASS
627,pick_and_place_simple-HandTowel-None-GarbageCan-423_0:,PASS
628,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-415_0:,PASS
629,pick_and_place_simple-KeyChain-None-Safe-323_0:,FAIL
630,pick_and_place_simple-KeyChain-None-Safe-323_0:,PASS
631,pick_and_place_simple-SoapBottle-None-Cabinet-417_0:,FAIL
632,pick_and_place_simple-Pencil-None-SideTable-309_0:,PASS
633,pick_and_place_simple-KeyChain-None-Safe-323_0:,PASS
634,pick_and_place_simple-SoapBottle-None-Cabinet-417_0:,FAIL
635,pick_and_place_simple-AppleSliced-None-Fridge-30_0:,FAIL
636,pick_and_place_simple-AppleSliced-None-Fridge-30_0:,FAIL
637,pick_and_place_simple-Candle-None-Toilet-405_0:,FAIL
638,pick_and_place_simple-Candle-None-Toilet-405_0:,FAIL
639,pick_and_place_simple-Box-None-CoffeeTable-206_0:,PASS
640,pick_and_place_simple-Box-None-CoffeeTable-206_0:,PASS
641,pick_and_place_simple-Mug-None-Dresser-311_0:,FAIL
642,pick_and_place_simple-KeyChain-None-Sofa-229_0:,PASS
643,pick_and_place_simple-Mug-None-Dresser-311_0:,FAIL
644,pick_and_place_simple-KeyChain-None-Sofa-229_0:,PASS
645,pick_and_place_simple-Mug-None-Dresser-311_0:,PASS
646,pick_and_place_simple-KeyChain-None-Sofa-229_0:,PASS
647,pick_and_place_simple-PepperShaker-None-Drawer-10_0:,PASS
648,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-402_0:,PASS
649,pick_and_place_simple-Pencil-None-SideTable-309_0:,PASS
650,pick_and_place_simple-Pencil-None-SideTable-309_0:,PASS
651,pick_and_place_simple-PepperShaker-None-Drawer-10_0:,PASS
652,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-402_0:,FAIL
653,pick_and_place_simple-PepperShaker-None-Drawer-10_0:,PASS
654,pick_and_place_simple-CD-None-DiningTable-311_0:,FAIL
655,pick_and_place_simple-CD-None-DiningTable-311_0:,FAIL
656,pick_and_place_simple-CD-None-DiningTable-311_0:,FAIL
657,pick_and_place_simple-TennisRacket-None-Bed-328_0:,FAIL
658,pick_and_place_simple-RemoteControl-None-ArmChair-222_0:,FAIL
659,pick_and_place_simple-Candle-None-Toilet-407_0:,FAIL
660,pick_and_place_simple-SprayBottle-None-Toilet-403_0:,FAIL
661,pick_and_place_simple-Candle-None-Toilet-407_0:,PASS
662,pick_and_place_simple-Candle-None-Toilet-407_0:,PASS
663,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-402_0:,PASS
664,pick_and_place_simple-SprayBottle-None-Toilet-403_0:,FAIL
665,pick_and_place_simple-AlarmClock-None-SideTable-329_0:,PASS
666,pick_and_place_simple-RemoteControl-None-ArmChair-222_0:,PASS
667,pick_and_place_simple-TennisRacket-None-Bed-328_0:,PASS
668,pick_and_place_simple-TennisRacket-None-Bed-328_0:,PASS
669,pick_and_place_simple-RemoteControl-None-ArmChair-222_0:,PASS
670,pick_and_place_simple-Book-None-Sofa-202_0:,PASS
671,pick_and_place_simple-TomatoSliced-None-SideTable-28_0:,FAIL
672,pick_and_place_simple-TomatoSliced-None-SideTable-28_0:,FAIL
673,pick_and_place_simple-CD-None-Safe-323_0:,PASS
674,pick_and_place_simple-TomatoSliced-None-SideTable-28_0:,FAIL
675,pick_and_place_simple-CD-None-Safe-323_0:,PASS
676,pick_and_place_simple-CD-None-Safe-323_0:,FAIL
677,pick_and_place_simple-Box-None-Sofa-206_0:,PASS
678,pick_and_place_simple-Laptop-None-SideTable-221_0:,PASS
679,pick_and_place_simple-Book-None-Sofa-202_0:,PASS
680,pick_and_place_simple-Box-None-Sofa-206_0:,PASS
681,pick_and_place_simple-Book-None-Dresser-319_0:,PASS
682,pick_and_place_simple-CreditCard-None-Desk-307_0:,PASS
683,pick_and_place_simple-RemoteControl-None-Dresser-311_0:,PASS
684,pick_and_place_simple-Book-None-Dresser-319_0:,PASS
685,pick_and_place_simple-CreditCard-None-Desk-307_0:,PASS
686,pick_and_place_simple-BaseballBat-None-Bed-310_0:,PASS
687,pick_and_place_simple-BaseballBat-None-Bed-310_0:,FAIL
688,pick_and_place_simple-Book-None-Dresser-319_0:,PASS
689,pick_and_place_simple-BaseballBat-None-Bed-310_0:,PASS
690,pick_and_place_simple-RemoteControl-None-Dresser-311_0:,PASS
691,pick_and_place_simple-Book-None-Sofa-202_0:,PASS
692,pick_and_place_simple-RemoteControl-None-Dresser-311_0:,PASS
693,pick_and_place_simple-Egg-None-Fridge-7_0:,FAIL
694,pick_and_place_simple-Laptop-None-SideTable-221_0:,PASS
695,pick_and_place_simple-Laptop-None-SideTable-221_0:,FAIL
696,pick_and_place_simple-Egg-None-Fridge-7_0:,FAIL
697,pick_and_place_simple-CreditCard-None-Desk-310_0:,PASS
698,pick_and_place_simple-CreditCard-None-Desk-310_0:,PASS
699,pick_and_place_simple-CreditCard-None-Desk-310_0:,PASS
700,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-420_0:,PASS
701,pick_and_place_simple-CellPhone-None-Bed-322_0:,PASS
702,pick_and_place_simple-DishSponge-None-Toilet-430_0:,FAIL
703,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-420_0:,PASS
704,pick_and_place_simple-Book-None-ArmChair-229_0:,PASS
705,pick_and_place_simple-DishSponge-None-Toilet-430_0:,PASS
706,pick_and_place_simple-ToiletPaper-None-GarbageCan-403_0:,PASS
707,pick_and_place_simple-DishSponge-None-Toilet-430_0:,PASS
708,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-420_0:,PASS
709,pick_and_place_simple-CellPhone-None-Bed-322_0:,PASS
710,pick_and_place_simple-ToiletPaper-None-GarbageCan-403_0:,PASS
711,pick_and_place_simple-Book-None-ArmChair-229_0:,PASS
712,pick_and_place_simple-Book-None-ArmChair-229_0:,PASS
713,pick_and_place_simple-ToiletPaper-None-GarbageCan-403_0:,FAIL
714,pick_and_place_simple-Plunger-None-Cabinet-414_0:,PASS
715,pick_and_place_simple-Plunger-None-Cabinet-414_0:,PASS
716,pick_and_place_simple-Plunger-None-Cabinet-414_0:,PASS
717,pick_and_place_simple-SoapBottle-None-CounterTop-428_0:,PASS
718,pick_and_place_simple-SoapBottle-None-CounterTop-428_0:,PASS
719,pick_and_place_simple-SoapBottle-None-CounterTop-428_0:,PASS
720,pick_and_place_simple-Pen-None-Drawer-305_0:,PASS
721,pick_and_place_simple-TennisRacket-None-Dresser-324_0:,FAIL
722,pick_and_place_simple-RemoteControl-None-ArmChair-230_0:,PASS
723,pick_and_place_simple-TennisRacket-None-Dresser-324_0:,PASS
724,pick_and_place_simple-Pen-None-Drawer-305_0:,FAIL
725,pick_and_place_simple-TennisRacket-None-Dresser-324_0:,PASS
726,pick_and_place_simple-Pen-None-Drawer-305_0:,FAIL
727,pick_and_place_simple-RemoteControl-None-CoffeeTable-209_0:,FAIL
728,pick_and_place_simple-RemoteControl-None-CoffeeTable-209_0:,FAIL
729,pick_and_place_simple-Plate-None-Dresser-218_0:,PASS
730,pick_and_place_simple-RemoteControl-None-ArmChair-230_0:,PASS
731,pick_and_place_simple-RemoteControl-None-ArmChair-230_0:,PASS
732,pick_and_place_simple-Plate-None-Dresser-218_0:,PASS
733,pick_and_place_simple-Plate-None-Dresser-218_0:,PASS
734,pick_and_place_simple-RemoteControl-None-CoffeeTable-209_0:,FAIL
735,pick_and_place_simple-PotatoSliced-None-SinkBasin-25_0:,FAIL
736,pick_and_place_simple-PotatoSliced-None-SinkBasin-25_0:,FAIL
737,pick_and_place_simple-SoapBottle-None-CounterTop-417_0:,PASS
738,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-428_0:,FAIL
739,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-428_0:,FAIL
740,pick_and_place_simple-SoapBottle-None-CounterTop-417_0:,PASS
741,pick_and_place_simple-CreditCard-None-Sofa-216_0:,PASS
742,pick_and_place_simple-CreditCard-None-Sofa-216_0:,PASS
743,pick_and_place_simple-Statue-None-CoffeeTable-222_0:,PASS
744,pick_and_place_simple-SoapBottle-None-GarbageCan-417_0:,PASS
745,pick_and_place_simple-Statue-None-CoffeeTable-222_0:,PASS
746,pick_and_place_simple-Statue-None-CoffeeTable-222_0:,FAIL
747,pick_and_place_simple-SoapBottle-None-GarbageCan-417_0:,PASS
748,pick_and_place_simple-Glassbottle-None-Fridge-16_0:,FAIL
749,pick_and_place_simple-Glassbottle-None-Fridge-16_0:,FAIL
750,pick_and_place_simple-Glassbottle-None-Fridge-16_0:,FAIL
751,pick_and_place_simple-SoapBottle-None-GarbageCan-417_0:,FAIL
752,pick_and_place_simple-TomatoSliced-None-SideTable-3_0:,FAIL
753,pick_and_place_simple-TomatoSliced-None-SideTable-3_0:,FAIL
754,pick_and_place_simple-TomatoSliced-None-SideTable-3_0:,FAIL
755,pick_and_place_simple-DishSponge-None-Cabinet-5_0:,FAIL
756,pick_and_place_simple-DishSponge-None-Cabinet-5_0:,FAIL
757,pick_and_place_simple-SprayBottle-None-Toilet-412_0:,FAIL
758,pick_and_place_simple-SprayBottle-None-Toilet-412_0:,FAIL
759,pick_and_place_simple-SprayBottle-None-Toilet-412_0:,FAIL
760,pick_and_place_simple-SoapBar-None-Cart-401_0:,FAIL
761,pick_and_place_simple-SoapBar-None-Cart-401_0:,FAIL
762,pick_and_place_simple-SoapBar-None-Cart-401_0:,FAIL
763,pick_and_place_simple-SprayBottle-None-Toilet-411_0:,PASS
764,pick_and_place_simple-CD-None-Safe-317_0:,FAIL
765,pick_and_place_simple-CellPhone-None-Desk-305_0:,PASS
766,pick_and_place_simple-CellPhone-None-Desk-305_0:,PASS
767,pick_and_place_simple-Statue-None-CoffeeTable-229_0:,PASS
768,pick_and_place_simple-CD-None-Safe-317_0:,FAIL
769,pick_and_place_simple-CD-None-Safe-317_0:,FAIL
770,pick_and_place_simple-Statue-None-CoffeeTable-229_0:,PASS
771,pick_and_place_simple-SprayBottle-None-Toilet-411_0:,PASS
772,pick_and_place_simple-PepperShaker-None-CounterTop-27_0:,PASS
773,pick_and_place_simple-SprayBottle-None-Toilet-411_0:,PASS
774,pick_and_place_simple-Statue-None-CoffeeTable-229_0:,PASS
775,pick_and_place_simple-PepperShaker-None-CounterTop-27_0:,PASS
776,pick_and_place_simple-DishSponge-None-Cabinet-5_0:,FAIL
777,pick_and_place_simple-Candle-None-CounterTop-417_0:,PASS
778,pick_and_place_simple-Candle-None-CounterTop-417_0:,PASS
779,pick_and_place_simple-Cloth-None-CounterTop-414_0:,FAIL
780,pick_and_place_simple-Candle-None-CounterTop-417_0:,PASS
781,pick_and_place_simple-Cup-None-SinkBasin-22_0:,PASS
782,pick_and_place_simple-Cloth-None-CounterTop-414_0:,FAIL
783,pick_and_place_simple-Cloth-None-CounterTop-414_0:,FAIL
784,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-414_0:,PASS
785,pick_and_place_simple-CreditCard-None-ArmChair-201_0:,FAIL
786,pick_and_place_simple-Laptop-None-ArmChair-205_0:,PASS
787,pick_and_place_simple-PepperShaker-None-CounterTop-27_0:,PASS
788,pick_and_place_simple-CreditCard-None-ArmChair-201_0:,FAIL
789,pick_and_place_simple-Cup-None-SinkBasin-22_0:,PASS
790,pick_and_place_simple-CreditCard-None-ArmChair-201_0:,FAIL
791,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-414_0:,FAIL
792,pick_and_place_simple-Laptop-None-ArmChair-205_0:,PASS
793,pick_and_place_simple-Plunger-None-Cabinet-405_0:,FAIL
794,pick_and_place_simple-Plunger-None-Cabinet-405_0:,FAIL
795,pick_and_place_simple-Tomato-None-Microwave-6_0:,PASS
796,pick_and_place_simple-Plunger-None-Cabinet-405_0:,FAIL
797,pick_and_place_simple-BasketBall-None-Bed-304_0:,PASS
798,pick_and_place_simple-SoapBottle-None-Toilet-408_0:,PASS
799,pick_and_place_simple-KeyChain-None-Sofa-217_0:,FAIL
800,pick_and_place_simple-SoapBottle-None-Toilet-408_0:,PASS
801,pick_and_place_simple-BasketBall-None-Bed-304_0:,FAIL
802,pick_and_place_simple-KeyChain-None-Sofa-217_0:,PASS
803,pick_and_place_simple-BasketBall-None-Bed-304_0:,FAIL
804,pick_and_place_simple-SoapBottle-None-Toilet-408_0:,PASS
805,pick_and_place_simple-CreditCard-None-Sofa-220_0:,PASS
