,trial_names,result
92,pick_and_place_simple-SoapBottle-None-Toilet-406_0:,PASS
93,pick_and_place_simple-Newspaper-None-Ottoman-210_0:,PASS
94,pick_and_place_simple-Statue-None-CoffeeTable-230_0:,PASS
95,pick_and_place_simple-Knife-None-SinkBasin-20_0:,PASS
96,pick_and_place_simple-Newspaper-None-Sofa-224_0:,PASS
97,pick_and_place_simple-Candle-None-Drawer-411_0:,PASS
98,pick_and_place_simple-ButterKnife-None-Drawer-8_0:,FAIL
99,pick_and_place_simple-SoapBottle-None-Cabinet-414_0:,FAIL
100,pick_and_place_simple-DishSponge-None-Toilet-403_0:,FAIL
101,pick_and_place_simple-RemoteControl-None-ArmChair-206_0:,PASS
102,pick_and_place_simple-SoapBottle-None-GarbageCan-407_0:,PASS
103,pick_and_place_simple-Candle-None-Cabinet-418_0:,PASS
104,pick_and_place_simple-KeyChain-None-Dresser-217_0:,PASS
105,pick_and_place_simple-SoapBottle-None-GarbageCan-411_0:,FAIL
106,pick_and_place_simple-Statue-None-CoffeeTable-228_0:,PASS
107,pick_and_place_simple-Pencil-None-Dresser-330_0:,PASS
108,pick_and_place_simple-Pillow-None-ArmChair-206_0:,PASS
109,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-413_0:,PASS
110,pick_and_place_simple-Book-None-CoffeeTable-229_0:,PASS
111,pick_and_place_simple-Pencil-None-SideTable-322_0:,PASS
112,pick_and_place_simple-Cloth-None-Drawer-409_0:,PASS
113,pick_and_place_simple-Pillow-None-Sofa-221_0:,PASS
114,pick_and_place_simple-HandTowel-None-BathtubBasin-408_0:,PASS
115,pick_and_place_simple-HandTowel-None-SinkBasin-415_0:,FAIL
116,pick_and_place_simple-Watch-None-CoffeeTable-222_0:,PASS
117,pick_and_place_simple-HandTowel-None-GarbageCan-416_0:,PASS
118,pick_and_place_simple-Ladle-None-SinkBasin-16_0:,PASS
119,pick_and_place_simple-Potato-None-Microwave-30_0:,PASS
120,pick_and_place_simple-Vase-None-CoffeeTable-207_0:,PASS
121,pick_and_place_simple-HandTowel-None-SinkBasin-422_0:,FAIL
122,pick_and_place_simple-HandTowel-None-Toilet-428_0:,PASS
123,pick_and_place_simple-PepperShaker-None-Drawer-5_0:,PASS
124,pick_and_place_simple-CreditCard-None-Drawer-227_0:,FAIL
125,pick_and_place_simple-CD-None-SideTable-329_0:,PASS
126,pick_and_place_simple-Book-None-Sofa-209_0:,PASS
127,pick_and_place_simple-CellPhone-None-DiningTable-329_0:,FAIL
128,pick_and_place_simple-SprayBottle-None-Toilet-422_0:,FAIL
129,pick_and_place_simple-Plunger-None-Cabinet-403_0:,PASS
130,pick_and_place_simple-Book-None-Desk-313_0:,PASS
131,pick_and_place_simple-AlarmClock-None-DiningTable-329_0:,FAIL
132,pick_and_place_simple-CreditCard-None-DiningTable-329_0:,FAIL
133,pick_and_place_simple-CD-None-Dresser-318_0:,PASS
134,pick_and_place_simple-HandTowel-None-Cabinet-414_0:,PASS
135,pick_and_place_simple-PepperShaker-None-Drawer-13_0:,FAIL
136,pick_and_place_simple-BasketBall-None-Dresser-314_0:,FAIL
137,pick_and_place_simple-Book-None-Sofa-229_0:,PASS
138,pick_and_place_simple-Cloth-None-Toilet-417_0:,FAIL
139,pick_and_place_simple-Laptop-None-Desk-306_0:,PASS
140,pick_and_place_simple-Cloth-None-SinkBasin-417_0:,FAIL
141,pick_and_place_simple-SoapBottle-None-SideTable-420_0:,PASS
142,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-427_0:,PASS
143,pick_and_place_simple-TennisRacket-None-Desk-318_0:,PASS
144,pick_and_place_simple-Candle-None-CounterTop-411_0:,PASS
145,pick_and_place_simple-CreditCard-None-ArmChair-206_0:,PASS
146,pick_and_place_simple-Box-None-ArmChair-217_0:,PASS
147,pick_and_place_simple-Laptop-None-Ottoman-210_0:,PASS
148,pick_and_place_simple-CreditCard-None-CoffeeTable-217_0:,PASS
149,pick_and_place_simple-Bowl-None-CoffeeTable-201_0:,PASS
150,pick_and_place_simple-Newspaper-None-GarbageCan-214_0:,FAIL
151,pick_and_place_simple-SoapBottle-None-GarbageCan-421_0:,PASS
152,pick_and_place_simple-CellPhone-None-Bed-313_0:,PASS
153,pick_and_place_simple-Cloth-None-BathtubBasin-407_0:,FAIL
154,pick_and_place_simple-ToiletPaper-None-Shelf-429_0:,FAIL
155,pick_and_place_simple-CellPhone-None-Drawer-324_0:,FAIL
156,pick_and_place_simple-CD-None-Shelf-319_0:,FAIL
157,pick_and_place_simple-Candle-None-Toilet-419_0:,FAIL
158,pick_and_place_simple-CellPhone-None-Desk-312_0:,PASS
159,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-401_0:,PASS
160,pick_and_place_simple-SoapBottle-None-Toilet-424_0:,PASS
161,pick_and_place_simple-BasketBall-None-Desk-312_0:,PASS
162,pick_and_place_simple-WineBottle-None-DiningTable-15_0:,FAIL
163,pick_and_place_simple-Glassbottle-None-DiningTable-23_0:,FAIL
164,pick_and_place_simple-Candle-None-Cabinet-428_0:,PASS
165,pick_and_place_simple-SprayBottle-None-GarbageCan-409_0:,PASS
166,pick_and_place_simple-CellPhone-None-Safe-302_0:,PASS
167,pick_and_place_simple-SprayBottle-None-Toilet-426_0:,PASS
168,pick_and_place_simple-Pen-None-Shelf-319_0:,PASS
169,pick_and_place_simple-Kettle-None-StoveBurner-2_0:,PASS
170,pick_and_place_simple-Book-None-Sofa-201_0:,PASS
171,pick_and_place_simple-Candle-None-Toilet-418_0:,PASS
172,pick_and_place_simple-Tomato-None-Microwave-5_0:,PASS
173,pick_and_place_simple-Vase-None-CoffeeTable-206_0:,PASS
174,pick_and_place_simple-KeyChain-None-Ottoman-203_0:,FAIL
175,pick_and_place_simple-SaltShaker-None-DiningTable-26_0:,PASS
176,pick_and_place_simple-KeyChain-None-Dresser-317_0:,FAIL
177,pick_and_place_simple-Pencil-None-Shelf-310_0:,FAIL
178,pick_and_place_simple-AlarmClock-None-Desk-310_0:,PASS
179,pick_and_place_simple-SprayBottle-None-Toilet-405_0:,FAIL
180,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-406_0:,FAIL
181,pick_and_place_simple-Laptop-None-Bed-302_0:,PASS
182,pick_and_place_simple-SprayBottle-None-CounterTop-427_0:,PASS
183,pick_and_place_simple-BasketBall-None-Desk-320_0:,FAIL
184,pick_and_place_simple-CD-None-Shelf-330_0:,FAIL
185,pick_and_place_simple-Candle-None-Toilet-427_0:,PASS
186,pick_and_place_simple-CellPhone-None-Shelf-313_0:,PASS
187,pick_and_place_simple-Candle-None-Toilet-402_0:,PASS
188,pick_and_place_simple-Pan-None-SinkBasin-2_0:,PASS
189,pick_and_place_simple-SprayBottle-None-Toilet-415_0:,PASS
190,pick_and_place_simple-Book-None-ArmChair-209_0:,PASS
191,pick_and_place_simple-Plunger-None-Cabinet-408_0:,PASS
192,pick_and_place_simple-Pillow-None-Ottoman-208_0:,PASS
193,pick_and_place_simple-Plunger-None-Cabinet-402_0:,PASS
194,pick_and_place_simple-HandTowel-None-BathtubBasin-410_0:,PASS
195,pick_and_place_simple-CD-None-Dresser-323_0:,FAIL
196,pick_and_place_simple-KeyChain-None-Desk-310_0:,PASS
197,pick_and_place_simple-CellPhone-None-Desk-316_0:,PASS
198,pick_and_place_simple-TennisRacket-None-Bed-324_0:,PASS
199,pick_and_place_simple-TissueBox-None-Toilet-402_0:,FAIL
200,pick_and_place_simple-Mug-None-Desk-308_0:,FAIL
201,pick_and_place_simple-CreditCard-None-ArmChair-202_0:,FAIL
202,pick_and_place_simple-KeyChain-None-ArmChair-318_0:,PASS
203,pick_and_place_simple-Watch-None-SideTable-222_0:,PASS
204,pick_and_place_simple-BaseballBat-None-Bed-326_0:,FAIL
205,pick_and_place_simple-KeyChain-None-Sofa-228_0:,PASS
206,pick_and_place_simple-Laptop-None-Sofa-216_0:,PASS
207,pick_and_place_simple-AlarmClock-None-Desk-314_0:,PASS
208,pick_and_place_simple-KeyChain-None-CoffeeTable-227_0:,FAIL
209,pick_and_place_simple-Book-None-Bed-306_0:,PASS
210,pick_and_place_simple-Pillow-None-ArmChair-214_0:,PASS
211,pick_and_place_simple-CreditCard-None-Sofa-207_0:,PASS
212,pick_and_place_simple-AlarmClock-None-Shelf-320_0:,PASS
213,pick_and_place_simple-ToiletPaper-None-Drawer-410_0:,PASS
214,pick_and_place_simple-Cloth-None-Shelf-326_0:,FAIL
215,pick_and_place_simple-Kettle-None-Cabinet-18_0:,FAIL
216,pick_and_place_simple-Candle-None-Toilet-405_0:,FAIL
217,pick_and_place_simple-KeyChain-None-Desk-304_0:,PASS
218,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-415_0:,PASS
219,pick_and_place_simple-Candle-None-Toilet-410_0:,FAIL
220,pick_and_place_simple-Candle-None-Toilet-409_0:,PASS
221,pick_and_place_simple-SprayBottle-None-GarbageCan-426_0:,PASS
222,pick_and_place_simple-Pen-None-Shelf-330_0:,PASS
223,pick_and_place_simple-Box-None-CoffeeTable-206_0:,PASS
224,pick_and_place_simple-HandTowel-None-GarbageCan-423_0:,PASS
225,pick_and_place_simple-KeyChain-None-Safe-323_0:,FAIL
226,pick_and_place_simple-Pencil-None-SideTable-309_0:,PASS
227,pick_and_place_simple-BaseballBat-None-Bed-322_0:,PASS
228,pick_and_place_simple-SoapBottle-None-Cabinet-417_0:,PASS
229,pick_and_place_simple-Box-None-ArmChair-225_0:,FAIL
230,pick_and_place_simple-Watch-None-DiningTable-326_0:,FAIL
231,pick_and_place_simple-Vase-None-SideTable-209_0:,PASS
232,pick_and_place_simple-CD-None-DiningTable-311_0:,FAIL
233,pick_and_place_simple-WateringCan-None-Cabinet-217_0:,FAIL
234,pick_and_place_simple-PepperShaker-None-Drawer-10_0:,FAIL
235,pick_and_place_simple-SprayBottle-None-Toilet-403_0:,FAIL
236,pick_and_place_simple-Laptop-None-SideTable-221_0:,PASS
237,pick_and_place_simple-AlarmClock-None-SideTable-329_0:,PASS
238,pick_and_place_simple-Box-None-Sofa-206_0:,PASS
239,pick_and_place_simple-RemoteControl-None-ArmChair-222_0:,PASS
240,pick_and_place_simple-Candle-None-Toilet-407_0:,PASS
241,pick_and_place_simple-TennisRacket-None-Bed-328_0:,PASS
242,pick_and_place_simple-CreditCard-None-Desk-310_0:,PASS
243,pick_and_place_simple-Book-None-Sofa-202_0:,PASS
244,pick_and_place_simple-KeyChain-None-Sofa-229_0:,PASS
245,pick_and_place_simple-Book-None-Dresser-319_0:,PASS
246,pick_and_place_simple-CreditCard-None-Desk-307_0:,PASS
247,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-420_0:,FAIL
248,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-402_0:,PASS
249,pick_and_place_simple-RemoteControl-None-Dresser-311_0:,PASS
250,pick_and_place_simple-BaseballBat-None-Bed-310_0:,FAIL
251,pick_and_place_simple-Mug-None-Dresser-311_0:,PASS
252,pick_and_place_simple-CD-None-Safe-323_0:,PASS
253,pick_and_place_simple-Egg-None-Fridge-7_0:,PASS
254,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-428_0:,FAIL
255,pick_and_place_simple-SoapBottle-None-CounterTop-428_0:,PASS
256,pick_and_place_simple-SoapBottle-None-CounterTop-417_0:,PASS
257,pick_and_place_simple-Pen-None-Drawer-305_0:,PASS
258,pick_and_place_simple-CellPhone-None-Bed-322_0:,PASS
259,pick_and_place_simple-TennisRacket-None-Dresser-324_0:,PASS
260,pick_and_place_simple-Book-None-ArmChair-229_0:,PASS
261,pick_and_place_simple-CreditCard-None-Sofa-216_0:,PASS
262,pick_and_place_simple-ToiletPaper-None-GarbageCan-403_0:,PASS
263,pick_and_place_simple-DishSponge-None-Toilet-430_0:,PASS
264,pick_and_place_simple-Statue-None-CoffeeTable-222_0:,PASS
265,pick_and_place_simple-Glassbottle-None-Fridge-16_0:,FAIL
266,pick_and_place_simple-Plunger-None-Cabinet-414_0:,FAIL
267,pick_and_place_simple-SoapBottle-None-GarbageCan-417_0:,PASS
268,pick_and_place_simple-Plate-None-Dresser-218_0:,PASS
269,pick_and_place_simple-RemoteControl-None-ArmChair-230_0:,PASS
270,pick_and_place_simple-RemoteControl-None-CoffeeTable-209_0:,FAIL
271,pick_and_place_simple-DishSponge-None-Cabinet-5_0:,FAIL
272,pick_and_place_simple-SoapBar-None-Cart-401_0:,FAIL
273,pick_and_place_simple-SprayBottle-None-Toilet-412_0:,FAIL
274,pick_and_place_simple-SprayBottle-None-Toilet-411_0:,FAIL
275,pick_and_place_simple-Cloth-None-CounterTop-414_0:,FAIL
276,pick_and_place_simple-Candle-None-CounterTop-417_0:,PASS
277,pick_and_place_simple-CellPhone-None-Desk-305_0:,PASS
278,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-414_0:,PASS
279,pick_and_place_simple-CreditCard-None-ArmChair-201_0:,FAIL
280,pick_and_place_simple-CD-None-Safe-317_0:,FAIL
281,pick_and_place_simple-BasketBall-None-Bed-304_0:,FAIL
282,pick_and_place_simple-PepperShaker-None-CounterTop-27_0:,PASS
283,pick_and_place_simple-SoapBottle-None-Toilet-408_0:,PASS
284,pick_and_place_simple-CreditCard-None-Sofa-220_0:,PASS
285,pick_and_place_simple-KeyChain-None-Sofa-217_0:,PASS
286,pick_and_place_simple-Laptop-None-ArmChair-205_0:,PASS
287,pick_and_place_simple-Statue-None-CoffeeTable-229_0:,PASS
288,pick_and_place_simple-Pan-None-CounterTop-8_0:,PASS
289,pick_and_place_simple-Cup-None-SinkBasin-22_0:,FAIL
290,pick_and_place_simple-Plunger-None-Cabinet-405_0:,FAIL
291,pick_and_place_simple-Tomato-None-Microwave-6_0:,PASS
292,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-409_0:,FAIL
293,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-412_0:,FAIL
294,pick_and_place_simple-KeyChain-None-SideTable-322_0:,FAIL
295,pick_and_place_simple-Cloth-None-Toilet-408_0:,PASS
296,pick_and_place_simple-PepperShaker-None-SideTable-21_0:,FAIL
297,pick_and_place_simple-Book-None-Desk-310_0:,PASS
298,pick_and_place_simple-HandTowel-None-Toilet-420_0:,PASS
299,pick_and_place_simple-Newspaper-None-ArmChair-212_0:,PASS
300,pick_and_place_simple-Newspaper-None-Sofa-211_0:,PASS
301,pick_and_place_simple-AlarmClock-None-Dresser-319_0:,PASS
302,pick_and_place_simple-Statue-None-SideTable-214_0:,PASS
303,pick_and_place_simple-SoapBar-None-Drawer-409_0:,PASS
304,pick_and_place_simple-SprayBottle-None-GarbageCan-410_0:,PASS
305,pick_and_place_simple-Glassbottle-None-Cabinet-17_0:,FAIL
306,pick_and_place_simple-Statue-None-CoffeeTable-201_0:,PASS
307,pick_and_place_simple-Candle-None-Cart-401_0:,FAIL
308,pick_and_place_simple-Plunger-None-Cabinet-424_0:,FAIL
309,pick_and_place_simple-PepperShaker-None-Shelf-20_0:,PASS
310,pick_and_place_simple-Box-None-DiningTable-223_0:,FAIL
311,pick_and_place_simple-SprayBottle-None-CounterTop-417_0:,FAIL
312,pick_and_place_simple-Pencil-None-Desk-302_0:,PASS
313,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-430_0:,PASS
314,pick_and_place_simple-TissueBox-None-Toilet-426_0:,PASS
315,pick_and_place_simple-Lettuce-None-CounterTop-25_0:,PASS
316,pick_and_place_simple-BasketBall-None-Bed-314_0:,PASS
317,pick_and_place_simple-TennisRacket-None-SideTable-310_0:,FAIL
318,pick_and_place_simple-SprayBottle-None-Toilet-420_0:,PASS
319,pick_and_place_simple-Fork-None-Drawer-12_0:,FAIL
320,pick_and_place_simple-Watch-None-Safe-219_0:,FAIL
321,pick_and_place_simple-SoapBottle-None-Drawer-423_0:,PASS
322,pick_and_place_simple-SoapBar-None-GarbageCan-416_0:,PASS
323,pick_and_place_simple-Box-None-Sofa-220_0:,PASS
324,pick_and_place_simple-Watch-None-CoffeeTable-213_0:,PASS
325,pick_and_place_simple-CellPhone-None-Drawer-302_0:,FAIL
326,pick_and_place_simple-RemoteControl-None-Dresser-217_0:,PASS
327,pick_and_place_simple-Box-None-Dresser-224_0:,PASS
328,pick_and_place_simple-Candle-None-Cart-430_0:,FAIL
329,pick_and_place_simple-HandTowel-None-SinkBasin-416_0:,FAIL
330,pick_and_place_simple-TissueBox-None-CoffeeTable-230_0:,PASS
331,pick_and_place_simple-Pen-None-Desk-310_0:,PASS
332,pick_and_place_simple-KeyChain-None-Sofa-208_0:,PASS
333,pick_and_place_simple-Book-None-Desk-304_0:,PASS
334,pick_and_place_simple-CellPhone-None-Bed-324_0:,PASS
335,pick_and_place_simple-Candle-None-Dresser-413_0:,PASS
336,pick_and_place_simple-KeyChain-None-SideTable-330_0:,PASS
337,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426_0:,FAIL
338,pick_and_place_simple-HandTowel-None-BathtubBasin-422_0:,FAIL
339,pick_and_place_simple-RemoteControl-None-ArmChair-207_0:,PASS
340,pick_and_place_simple-SprayBottle-None-GarbageCan-415_0:,PASS
341,pick_and_place_simple-SoapBottle-None-Toilet-412_0:,PASS
342,pick_and_place_simple-CellPhone-None-Safe-323_0:,FAIL
343,pick_and_place_simple-Cloth-None-SinkBasin-412_0:,FAIL
344,pick_and_place_simple-Bowl-None-Fridge-6_0:,PASS
345,pick_and_place_simple-SoapBottle-None-GarbageCan-413_0:,PASS
346,pick_and_place_simple-WateringCan-None-Desk-204_0:,PASS
347,pick_and_place_simple-SprayBottle-None-Cabinet-413_0:,PASS
348,pick_and_place_simple-Statue-None-CoffeeTable-227_0:,FAIL
349,pick_and_place_simple-CreditCard-None-Shelf-316_0:,PASS
350,pick_and_place_simple-CreditCard-None-Shelf-307_0:,PASS
351,pick_and_place_simple-RemoteControl-None-Sofa-207_0:,PASS
352,pick_and_place_simple-SoapBottle-None-GarbageCan-419_0:,FAIL
353,pick_and_place_simple-Pen-None-Shelf-310_0:,PASS
354,pick_and_place_simple-Statue-None-Dresser-319_0:,PASS
355,pick_and_place_simple-KeyChain-None-Drawer-208_0:,PASS
356,pick_and_place_simple-AlarmClock-None-Shelf-310_0:,PASS
357,pick_and_place_simple-Pan-None-DiningTable-15_0:,PASS
358,pick_and_place_simple-Cloth-None-SideTable-420_0:,FAIL
359,pick_and_place_simple-Pen-None-SideTable-322_0:,PASS
360,pick_and_place_simple-KeyChain-None-ArmChair-322_0:,PASS
361,pick_and_place_simple-Pencil-None-GarbageCan-316_0:,PASS
362,pick_and_place_simple-Bread-None-Microwave-15_0:,PASS
363,pick_and_place_simple-Pillow-None-ArmChair-321_0:,PASS
364,pick_and_place_simple-Newspaper-None-Ottoman-203_0:,PASS
365,pick_and_place_simple-WateringCan-None-Dresser-224_0:,PASS
366,pick_and_place_simple-CellPhone-None-SideTable-317_0:,FAIL
367,pick_and_place_simple-Knife-None-SinkBasin-28_0:,FAIL
368,pick_and_place_simple-Watch-None-CoffeeTable-201_0:,PASS
369,pick_and_place_simple-Cloth-None-Cart-401_0:,FAIL
370,pick_and_place_simple-CellPhone-None-Dresser-330_0:,PASS
371,pick_and_place_simple-CellPhone-None-Bed-306_0:,PASS
372,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-417_0:,FAIL
373,pick_and_place_simple-CellPhone-None-ArmChair-318_0:,PASS
374,pick_and_place_simple-HandTowel-None-Toilet-427_0:,PASS
375,pick_and_place_simple-Mug-None-SideTable-329_0:,PASS
376,pick_and_place_simple-HandTowel-None-Cabinet-412_0:,FAIL
377,pick_and_place_simple-Candle-None-Toilet-429_0:,PASS
378,pick_and_place_simple-RemoteControl-None-ArmChair-223_0:,PASS
379,pick_and_place_simple-ToiletPaper-None-GarbageCan-416_0:,PASS
380,pick_and_place_simple-DishSponge-None-Cart-401_0:,FAIL
381,pick_and_place_simple-Tomato-None-Microwave-13_0:,FAIL
382,pick_and_place_simple-SprayBottle-None-Drawer-423_0:,FAIL
383,pick_and_place_simple-SaltShaker-None-Drawer-10_0:,FAIL
384,pick_and_place_simple-SoapBottle-None-Cabinet-413_0:,FAIL
